GSM357839	GSM357841	GSM357842	GSM357843	GSM357844	GSM357845	GSM357847	GSM357848	GSM357849	GSM357850	GSM357852	GSM357853
21858	8.92786274784913	8.63797365872668	8.16412149095813	10.7905981213262	8.11879963672898	10.4787035160214	11.2244808187633	11.1865261879824	13.2430886810668	13.1766126520083	11.8144188187708	11.8709806602467
11491	10.5807175805416	10.7101828022285	10.3048079241476	10.4396996813318	10.5312856562837	10.4455031147139	10.6707826162244	10.3539240232071	10.7226519332813	10.7386830594393	10.8897619442751	11.2385130515712
68730	10.7291061869557	10.7929028849314	10.7140011114137	10.7440113085164	10.6864683647179	10.8164532252366	10.6981728726115	10.5076132749395	11.0555825894765	11.0524559200431	9.97741732300564	9.84547695177364
67522	11.351149348385	11.4588781851995	11.6031958816586	10.708681720592	11.5333971750092	10.6308156839137	9.43939198586681	9.41753358514897	10.6857799571835	10.5007732782377	10.0930427464381	10.193027829538
14151	11.1055527447974	10.8419530788237	10.4574178167513	11.0530168081026	10.4232585447535	10.8876346238426	10.3263500460226	10.3296324788373	10.6413964057718	10.7256098366447	10.426831186647	10.3847456183075
76238	11.4292158016783	11.3239756765462	11.3332722382853	11.4029004119506	11.1449025306236	11.3557063771553	9.0646730307463	9.45787533746488	11.0912070209365	10.9620669728321	9.5620483537063	9.46300744554343
381990	9.94455856982054	9.7347673862124	10.1303779915937	10.5018030392366	10.060820762792	10.6064378039977	11.7328970064159	11.6954152615245	10.1333834790581	10.2174169851864	11.2035748331822	11.6173322602628
18744	10.1686644578495	9.72634573834429	10.3697627476164	11.3329050880777	10.4629979538838	11.3703545171767	11.6169257985502	11.5008480264874	10.174485565954	10.0907401001203	10.3048079241476	10.455311734672
243983	10.3453395328086	10.3132132698863	10.133801238034	10.3553191065493	10.0612875027137	10.5239325232355	11.1058367510659	11.0085889039751	11.053319526085	10.9000736233715	11.0347688001977	10.7379933416015
14467	10.4327840492353	10.4676608473158	10.4052272497063	10.7938447995933	10.3856526167355	10.6725902052118	10.4647866196044	10.7256098366447	10.7179767030153	10.7270874627482	10.9973872226262	10.7818846143096
225432	10.4171289919581	10.4913346961286	10.2744474873155	10.5524997691801	10.5904951129062	10.6689071581606	11.1051617434478	11.0989797705484	10.1557678777093	10.197163659951	10.8081966981677	11.2119498124273
110821	10.5760803220935	10.5287903732426	10.6714608622613	10.7647780062032	10.8188858081948	10.69924687865	10.3825061197996	10.1412223110368	10.5910366912221	10.5748704083779	10.8856603811315	10.9309432875825
72475	10.3282172540144	10.3377555520703	10.345660229426	10.7494018084714	10.0877985279398	10.7447969980477	10.6411992839411	10.8374425867224	10.4569091630793	10.4173188217199	11.1574302193472	11.4609521455918
74142	11.1559326467141	10.9991911109093	10.6837384399534	10.6657559874057	10.4771498909963	10.6207171898666	10.0071764042186	9.92875982823892	11.4225009780837	11.2348711646725	10.3855439208741	9.9793449935618
74153	10.9907452263722	10.8484018458117	10.794499413772	10.8234879369796	10.8329226954142	10.8369399831775	10.8588843630322	10.452744101365	9.31963347745344	9.46880536906567	11.1567054081884	11.1745789761267
14534	10.3824085074366	10.3649122931912	10.6566037647055	10.076295030965	10.4614467034577	10.2314603307205	10.8017147059797	10.7366307809338	10.9468773669796	11.0549369852959	10.9130925588842	10.921207778769
27275	10.5422452472369	10.5168106282714	10.9024773102648	10.5396589261894	10.6870329136337	10.4215848986509	10.6430441892749	10.4019965653741	11.135540233528	11.1934792229663	10.4064653211693	10.151746901123
67292	10.3553191065493	10.3689042547459	10.913556266408	10.3015826064345	10.9507676522475	10.3220641266631	11.1320508074859	11.0616624937544	10.2971293449106	10.392854615569	10.7251065655917	10.7155456285824
67776	10.6339608745261	10.7693979719215	11.6068754434106	11.8474172120155	11.4601474997952	11.8514508623831	9.0423166192459	9.03680030735349	9.78110307266955	9.7951112023297	11.0077801239286	10.7038549614417
18080	10.2396156557934	10.3035258402093	11.0145151610272	10.3556476090877	11.0771341675298	10.7632631615029	10.4504547942058	10.5907031910718	10.1354597059092	10.396166493432	11.0405961042238	11.1589989946135
20509	9.99196786394861	10.2217891175871	10.2765353536457	10.4547519562703	10.2742231561707	10.4887585404878	10.4939902857909	10.648355488486	11.7963603185325	11.7635807097602	10.5724584885033	10.541726712784
75420	10.4494158646234	10.4288646481897	10.2658457270019	10.3327479574582	10.133538232718	10.4836670784129	11.4064072234256	11.2092930788864	10.6406940537907	10.4745472264645	11.0091990678619	10.6853710824176
227059	10.1405040937108	10.2467951695663	10.3477988358143	9.74859277705706	10.3250818811937	9.79338900014611	11.186224255022	11.1655902720365	11.2801993177751	11.3040725783698	10.9870068295723	10.9913757907335
117171	10.5736528426183	10.5263527241813	10.7676823206396	10.6367693965706	10.5664382662292	10.647869789201	10.8961260099752	11.2115693776027	10.370764519491	10.4076458780543	10.4692579067884	10.4376222439062
19655	10.6610623975525	10.6749078674418	10.0094558136998	9.93787657824631	9.91673563136521	10.2689480334966	10.9900093843853	10.7611843016	11.3635972180849	10.9768408327592	11.3780730285137	10.5719361892452
67778	10.5280978888376	10.6696244116017	10.3619825835787	10.683407616711	10.8254344922794	10.6121020854934	10.7295373664406	10.7191410783172	10.7011295846559	10.7998684218355	10.3676560218583	10.5098319248802
16412	10.0884753825982	10.2350718253947	11.8522176586961	10.0393443077024	11.9126486809929	10.203502619514	9.26812677689303	9.63107592429305	11.0417343307455	10.9674348497535	11.0593420384882	11.2081789250426
106582	11.0758361846493	11.0585540924163	11.1078968548169	10.2279247676195	11.0279945230522	10.1103554128039	10.1186049294157	9.82616357558808	11.2887000469959	11.3073950082518	10.0732349775372	10.2835640959929
236900	10.9351875564769	11.0224122851233	10.7714187520721	10.9548881836653	10.3704434419029	11.1536538949532	9.91337235099179	9.32376622800207	11.3738672541815	11.2297539376214	10.3121544506109	10.1416715872938
21453	9.92230766617183	10.0142476678724	10.1427427425201	9.98308637248417	9.91635740737863	9.90083572274015	11.4708934842929	11.1631328397057	11.347381872607	11.2469131028309	11.1588813186727	11.2354213067105
230073	10.8635786887991	10.8234879369796	11.1335027220734	10.9952879310064	11.0227550470506	10.9529368839734	11.221020598903	11.1494306627264	8.86153973787687	8.77508278197562	10.7090979579468	10.9833164015903
67143	10.6316008833269	10.5116872253946	10.4961312320965	10.5500299834695	10.6109211722936	10.7287736168717	10.8324978801414	11.1612343350555	10.3973304252103	10.4844989175128	10.7160882238488	10.3668772283637
268390	10.6682378219724	10.7168748027544	10.5057834000221	10.7145802343612	10.4162154680502	10.6462717994325	11.5703059835766	11.2386695966711	10.5268323647271	10.5678049272755	9.61059735166443	10.3053263838272
433375	11.546929165176	11.6027628116667	10.187404594907	10.2744474873155	10.2967706734006	10.455690268051	10.4635672790384	10.5771990079848	10.3286390360118	10.4728914606838	10.6956662239881	10.5807175805416
69956	11.2875407790049	11.2804162787417	10.8868980058578	10.6382134731063	10.7545807946769	10.9299382703441	10.0737255674629	10.4981547882366	10.8295196427446	10.6147832506302	9.83665416167642	9.85055988774069
14011	11.0806864525159	11.1172734621696	10.4199364220745	11.8013970894958	10.2984548087659	11.9006190959957	10.4221627639372	10.1112560907765	10.187404594907	10.1187435008788	9.81600264886116	10.2042390211458
11861	12.0399483301961	12.0047532383833	11.2855611086389	9.75307583779025	11.2477070876139	9.78001565744847	9.99219085264717	10.1977262427268	10.0034372463071	10.0532164052061	10.628826916173	10.4913346961286
215653	9.65067697070608	9.90132785182789	10.5109506392027	10.5090770266079	10.1820102636001	10.5511516612171	12.0108486349839	12.2268368540807	9.61029179438974	9.8448386863369	11.0922609636111	11.3825330675477
13929	10.9054099738978	10.8565337986212	10.6791596523891	11.0319294216528	10.6073735937729	10.7865723075236	9.90021768267525	9.59531949789065	11.7268448180445	11.5410433403258	9.96486202768663	9.87699979028144
103468	10.4535220092794	10.5706590265382	10.4408975108851	10.2808626414972	10.6099180986764	10.2208067885281	10.3122721040209	10.3702112276887	11.5714582233108	11.6254658576607	10.6435953981186	10.3691873419606
226982	10.9492431612437	11.0161293904929	10.4774640138332	10.6817437272085	10.5365955709713	10.9358439044839	10.5450365315663	10.7598665029831	10.1798472504422	10.2088810706955	10.4506684785881	10.7189445272786
68556	10.2256892139371	10.0354635691774	10.3083054167495	10.4720769377965	10.1285847115705	10.3785421090665	11.6517979794905	11.6860367421363	9.98891576591409	10.1429157399761	11.1839054627544	11.2528105597523
77254	10.8639008540714	10.7066693599411	10.4142273146924	10.2312359421101	10.3374545031859	10.4676608473158	9.7432034335131	9.68400136262605	12.054286760052	12.0343220013385	10.4373913648404	10.4700003340657
56249	10.5047977679821	10.2154469893634	10.7274279515147	10.6696244116017	10.6784601186784	10.7019729223683	10.7055323944611	10.7783986749715	10.628826916173	10.5129838718198	10.6879621887602	10.6257386167595
94223	10.4975738163963	10.5498279035151	10.5457650501845	10.5591996141302	10.5090770266079	10.361661958208	10.4157343144224	10.5080752553446	11.0797759850383	11.1248079047276	10.6130211276844	10.672092456825
20338	10.568433139347	10.4029204313815	10.1395862628055	10.2290334334058	10.2474124282261	10.2866831978048	10.6996844415229	10.6798181584709	10.9735730915168	10.89294548484	11.0261602649767	11.2878572058487
74778	10.5776768487898	10.6431848418849	10.7783986749715	10.4252846012022	10.6328974056059	10.4270408009088	10.3244680839955	10.3885672916867	11.1605457306805	11.1176465870222	10.3830696762836	10.5573999999243
67956	10.8251789540613	10.764297054509	10.7179767030153	10.1663800253012	10.5748704083779	10.1076505454051	10.6870329136337	10.4901026443059	11.152247549032	11.1113218197717	10.4251960821402	10.3748728396811
18676	10.2754996891483	10.4658098705662	9.92121855891224	10.3291452255342	9.91519717344946	10.4724064990757	11.1362175727569	10.8628141233554	10.814585861382	10.962616359246	11.044185536558	11.1940356887197
223770	10.5790047920894	10.4354064317166	10.4656294403704	10.5139780787542	10.5811661701633	10.6113274504499	10.8783379478904	10.9924344672718	10.4688116662718	10.3287786469602	10.6365825533157	10.8991738860699
66756	10.5202349237202	10.6898199194193	10.5706590265382	10.7467332755443	10.6618249425383	10.7600084722356	11.0471625212358	10.8101208936813	9.74369327292711	10.0123636626838	10.7388426513668	11.0879484347027
22661	11.5777991871591	11.6661888392521	10.9346281104093	11.2289687992596	10.9066993425987	11.2922504803489	10.6503450791566	10.6537806239436	8.69161423078428	8.74671570670444	10.5021753302086	10.5245480699071
67610	10.5979955072144	10.5495408471733	10.262458036216	10.6497758644476	10.0978620515652	10.7526292155172	11.0279945230522	11.0009514493437	10.492492675573	10.5266892168294	10.7434839130595	10.6476771971404
268783	10.1803172324066	10.2786655049676	10.3339508296678	10.3979164096119	10.481237981235	10.1894763535641	11.0618426033339	10.9404470477891	10.6155567752117	10.5055824197033	11.1348672911761	11.2289687992596
24018	10.7771216525717	10.718548300979	10.9365617827639	10.812477779051	10.7131103856908	10.9603733453274	10.6610623975525	10.5483779847045	10.1583886104142	10.1078344746057	10.7454494471278	10.203502619514
22282	10.8037288552821	10.7761323437166	10.5192708710002	10.9146329104659	10.6301573239365	10.7646228818317	10.7509799893767	10.8315820087121	10.2690540773403	10.3706202148197	10.141971165345	10.5678852231235
192173	10.4996918498817	10.6301573239365	10.5195494104412	10.6735758550382	10.4972911296813	10.5710896913478	10.4920876817269	10.6114596564971	10.6730209152219	10.745734280162	10.6681392596965	10.7526292155172
228769	10.9794674408565	10.9676851001371	10.8959966015091	10.9292507131918	10.9453167948695	11.1500181052638	10.0127032015573	10.2088810706955	10.593206658392	10.4913346961286	10.0939888792788	10.06308154973
212123	10.0696727641814	10.377865475201	10.7594988776311	10.8658252097322	10.6355978446238	10.9354807439225	10.562969376052	10.6687424965742	10.2925522150739	10.5505372976251	10.7847374451861	10.8196810684588
67842	11.0676024907097	10.8910281149024	10.7244073246411	10.6027639657749	10.6054377451067	10.5317551439341	9.93527178172926	10.0511173622385	11.2454611783123	11.095709317239	10.2070784586032	10.3649122931912
223828	10.5116872253946	10.5411554536647	10.2822717330581	10.5852652948066	10.3697627476164	10.5637824649337	10.7522644547599	10.4886171552399	10.9900093843853	11.0131016874526	10.6031092716161	10.6201921760739
56531	10.2556687721641	10.3842083258233	9.88939665846335	10.3987137589912	9.96750072013545	10.530278722983	11.079253972846	11.2221096571556	10.7425727613143	10.8436514160331	10.8360754545744	11.1689341574271
75580	9.79206165671704	9.93841708931948	9.85212237355109	10.7383375890271	9.79837316746091	10.9696972265532	11.760077832867	11.7825347288346	9.46054430166674	9.42520656602233	11.7139168759452	12.0851550779027
72296	10.4917595581353	10.8017147059797	10.6431848418849	10.963844879351	10.7048943505107	10.7629047931362	10.905687288044	10.5627233680879	10.0906620853176	10.338647578185	10.5968047395408	10.4515240574368
66506	10.4136480231591	10.2822717330581	10.4540475637051	9.9583942121105	10.7019729223683	10.248604249275	10.6406940537907	10.6674753317035	11.5240115292546	11.4253513183847	10.4160642568895	10.572037654307
14872	10.9179882730429	10.6923982959608	10.8722315067876	11.64399099064	10.7046831660016	11.4601474997952	9.78959597333638	9.47035194528494	11.0326489570447	10.9351875564769	9.78245782650501	9.99049752080356
78937	10.4177392015596	10.4275881499668	10.2943261492954	10.6566037647055	10.4550084586427	10.7372378993952	11.1735005342196	11.299549959078	10.1430437627016	10.0318133865191	10.6657559874057	10.9794674408565
27878	10.6845616346324	10.6850650685008	10.3891638332032	10.372141526792	10.6048435469319	10.4997717531847	10.5869544328428	10.6722681225155	10.771946955247	10.647869789201	10.6662024266604	10.6904312833494
20588	10.3766321352782	10.4917595581353	10.2615788505554	10.0439566320286	9.94670416930874	10.2936652692222	11.0066562036638	11.1393746333654	11.2775517057635	11.4413798790292	10.2966554662875	10.694334529743
219181	10.6260936714717	10.7523298412381	10.3243344946959	11.0434164665353	10.8775394529441	10.8241185125275	10.8946616485013	10.7279969262142	9.6022421909221	9.5504635860635	10.9035305316425	11.1380115245347
66531	10.9751946774954	11.0312648372114	11.1230041496052	10.6588107168144	10.996386120482	10.7048943505107	10.3490289650481	9.78756828885853	11.370141981887	11.2441726362288	9.32498078381247	9.69275502793586
66200	10.8817286799528	10.90039064686	11.1530069837246	10.9692040400942	10.9290264632706	11.0417343307455	10.2070784586032	10.2629601146154	10.1171087315224	10.2846515241738	10.4411216079565	10.0637151577117
75410	9.82953825868419	9.91701242138516	9.86092696773342	10.3585177058601	9.77156508161769	10.4019965653741	11.5890402909786	11.5836805086478	10.6807390240406	10.6821575860285	11.2269337667519	11.3406838990138
26920	10.5109506392027	10.6831440686303	10.4322220699109	10.5342642303493	10.5283606512252	10.5157922489565	11.4385481052606	11.1361077252816	9.52264133071112	9.77417272732255	10.9849335238581	11.1758581600236
170789	10.5672807613284	10.3976066923468	10.6519808817966	10.7602026426462	10.500478745326	10.6660425523972	10.5444539712749	10.7266712519035	10.6620685827621	10.5323871913519	10.4901026443059	10.7357278893667
211548	10.3788376522359	10.3838160270272	10.5649473245094	10.5637824649337	10.4643226848788	10.3922694816877	10.5326751812354	10.5164938656792	11.2690302560667	11.2076457177294	10.4778857027325	10.480453725141
13435	10.6494346366619	10.6527818112369	10.2861478117818	10.0992589691125	10.2736913231556	10.2055155618748	10.4438064925205	10.5581607681295	11.1556781749643	11.1035055012121	10.7679359507622	11.0263707955805
66313	9.43541024863651	9.69044896611057	9.64358795758712	9.80997019247455	9.74954868232096	9.84113218867065	11.8210754399672	11.8552016619676	10.8266952161483	11.0379164149019	11.8031465942668	11.7077101136607
56321	10.5411554536647	10.4894686100007	10.6500863793182	10.2650486400266	10.5726703281977	10.2025803804678	10.8635786887991	10.7464078607829	10.8718787217569	10.752757572149	10.6237094027156	10.6393921500559
227715	10.5895525098515	10.6652736747571	10.6363957100607	10.3668772283637	10.5633681055399	10.290688441	10.5080752553446	10.5322536487746	11.3787250866991	11.2500519073774	10.3250818811937	10.1103554128039
13418	11.109100844378	11.2398520790673	10.7097152418314	10.6086507615014	11.1246437777412	10.6669830753167	10.5275189264299	10.4322220699109	9.83809226050934	9.96116737293397	10.5637824649337	10.4328780308749
14782	11.1176465870222	11.1200823722265	11.6706698983173	10.86224791696	11.4802332613074	10.9714193807372	9.99562718803874	9.58020391312916	10.2208067885281	10.0370026665875	10.1828542975621	9.96669561643442
77862	11.1881549567049	11.1374476463164	11.2690302560667	10.6734937787807	11.221020598903	10.7841108235941	9.85345534167417	9.73579862500115	11.0179748446634	10.9276602275389	9.64460374988066	9.75175948968852
13680	11.1583425886775	11.1030499689488	10.4982890943674	10.8114073001242	10.4477225975834	10.7063592938049	9.65170854269531	9.10581789138242	11.5542088848996	11.6528778730406	10.0003744583304	10.5135351017513
399101	10.7856552905009	10.7131103856908	10.8196810684588	10.990488661217	10.7942241029441	11.0597988306512	10.036513114939	10.143171785427	11.7319207749259	11.9554882668076	8.99636949693812	9.17571014874455
226432	10.4561703636693	10.5155514611137	10.4561703636693	10.3763115142845	10.4111208921359	10.4033160144862	10.7745816566512	10.5308254246204	11.2664669201078	11.2679895846511	10.277649422825	10.4656294403704
72199	10.2696821094196	10.22205070417	10.4543491940744	10.5422452472369	10.4265624482832	10.4277061278816	10.8808303970404	10.9360194512994	10.7379933416015	10.5831818138639	10.760590056932	10.9568163193185
231430	10.7048943505107	10.6780593879914	10.500130068008	10.6056789184061	10.577912538664	10.5124454867278	10.6813535190786	10.4177392015596	10.8275279528684	10.6931745745452	10.5886741130695	10.3933852550051
15461	10.7859407001006	10.7843423310987	10.7629047931362	10.4582037177211	10.6714608622613	10.4447975569452	9.89039809071941	9.97627445470354	11.5091646723714	11.428639322429	10.2377127566485	10.2217891175871
18974	10.8245394619157	10.7105801656128	10.7669285811663	9.90341920579263	10.7450840490455	9.98829522664436	11.2107224909767	11.1113218197717	11.3101632779441	11.4886250110579	9.35204373063009	9.75978335407839
26409	11.0866804412239	10.7366307809338	10.7266712519035	10.842553665889	10.7372378993952	10.9613069658123	9.51174344188561	9.20936260954717	11.6233941994156	11.6394669365457	10.276340915914	9.8106190444814
320556	11.1085147695342	11.0179748446634	11.1890715753561	12.6055903589545	11.2830425057216	12.5831049271373	13.0382506163211	13.1359848277841	5.62285578950077	6.0850102536995	9.47752676047041	10.0038987966633
231803	10.478267051279	10.374693136165	10.5297700861297	10.7125980262849	10.2958807768368	10.3816035323422	10.5781234937664	10.4725013767681	10.5457650501845	10.348097827457	11.1240044750945	11.3089916906261
21374	10.6100928437599	10.5667521330172	10.4227705414512	10.5608390431446	10.7865723075236	10.6335766960666	10.3389694242584	10.500130068008	10.7666274467099	10.8475155269014	10.6324899174032	10.4820803050063
68977	11.1571302325891	10.9526653712711	11.1676902518503	11.3807043691564	10.9870068295723	11.227150367067	9.14989909519043	9.00144220176991	10.4010877657506	10.2938061678087	10.7887356653994	10.6324899174032
330836	10.297672709676	10.2816531208687	10.0926602769353	10.4457614692722	10.1500011101403	10.574548478805	10.860806043618	10.7814747233971	11.3159482221327	11.2381329195363	10.6178415486622	10.4776748582828
72590	10.2611006014133	10.4787035160214	10.5581607681295	11.3121385156569	10.2057662609997	11.4333051057921	10.4984945799348	9.93575118992243	11.1808993436178	11.1262084230019	9.83847410039585	10.3014308019317
219024	10.5483779847045	10.5381711807872	10.4547519562703	10.5385212455079	10.4579568896652	10.5842048394871	10.4511201722298	10.246638557448	11.1030499689488	11.1273177345594	10.4113087330515	10.6562947287971
105372	10.1607008571615	10.3470530158976	10.3857795070908	10.276758665774	10.3480029615125	10.2130080462502	10.9583232316203	10.6762156038002	11.245086444856	11.2477070876139	10.6312419298167	10.6260936714717
13025	13.5907626342425	13.769381939914	13.2327552979269	11.0706804060163	13.3797538264833	10.7229646532178	5.81380139765974	6.24814876534892	11.4931433570251	11.5685534656637	8.00785863702506	8.21470922825055
23790	10.8454445066227	11.0074448344901	10.7841108235941	10.7145802343612	10.6185607318947	10.593027534336	10.2225601213588	10.6497758644476	11.1176465870222	11.1234974659109	9.52061468121062	9.89294194382364
75612	10.2167684099627	10.439923386227	10.2642841257657	10.4474118241087	10.2297846849716	10.6096923974612	10.8640071277698	11.0323400389409	10.1430437627016	10.2503090822984	11.3336500565106	11.2551500963624
56294	12.1113841572417	12.1113841572417	11.4795251688782	9.78214262452528	11.3004947545212	10.0580255396719	8.70233839359778	8.80263829313831	11.2830425057216	11.3299312636849	9.94419532163217	10.1797017847618
20351	11.1482246322622	10.9936507801811	11.9699168916772	10.4873013926047	12.181700146578	10.361161537395	11.3114390259376	11.4860143607104	8.89826300750541	9.14021604643197	9.78297183591763	9.31963347745344
110253	10.5957604736066	10.6669830753167	10.363162202188	10.3187413043968	10.2075379465676	10.2474124282261	10.3518508334906	10.0251810006441	10.8645645695562	10.7872079043854	11.1671942324205	11.4827731486299
211401	9.74261623791072	9.49651038951967	9.7859477158568	10.8561899635529	9.94339512571304	10.8065447741393	11.4220494842565	11.2429826418979	10.8803290266638	10.8604392183329	11.109100844378	10.9116436726296
70998	10.7416169131346	10.7046831660016	10.9358439044839	10.440628142493	10.6669830753167	10.5260677365783	11.591615952136	11.6654415369043	8.54530872357566	8.69952871414435	11.3392397411206	11.2007173423033
67936	10.523567247367	10.2819229237504	10.4072228722114	10.4789840653808	10.4983398364232	10.5581607681295	10.5419664665902	10.6474846050797	11.0246942254718	11.022946475716	10.5064638893337	10.5641309562265
67468	9.80756717864978	9.90409802709561	10.3134321035322	10.571713390321	10.3055714875384	10.5557823668102	10.151746901123	9.84635267812707	11.1777759952844	11.1722074883099	11.7502407308974	11.4929689657366
13347	10.8976910517445	10.7841108235941	10.6928990486485	11.0962912680265	10.6201921760739	10.6714608622613	10.4332703789365	10.1948818031603	10.5486912367457	10.3182480582796	10.1758343700525	10.6119653280068
105245	11.1306293116995	11.0087847833109	10.6137110987611	10.0935568455738	10.5064638893337	9.92905738964077	10.4400863932089	10.0002385548011	11.0737084743958	10.9892319716049	10.6401762563576	10.6140410252228
69080	11.1210389564951	11.0066562036638	10.8395503681774	10.8283255572536	11.0402629636164	10.9676851001371	9.84909612817517	9.8166342229304	10.5076132749395	10.5275189264299	10.2757948079784	10.2550848759878
16438	11.1297792896993	11.2440227374769	10.3805228488072	11.2953598309748	10.3690457983532	11.3105072489997	10.5733438707731	10.7359090996237	9.73264797987622	9.87710123647835	10.179437673878	10.203502619514
16798	10.5748704083779	10.8725224957999	10.6126660214584	10.3092216952095	10.6090709207731	10.7666274467099	10.9969647486614	10.7980792736088	10.3879733002893	10.3833691073102	10.2471078108944	10.4512392841922
12328	10.4052272497063	10.4265624482832	10.2967706734006	10.6328974056059	10.304346242417	10.6157787581378	10.8987205338872	10.9455886260624	10.6188688026072	10.6892982043043	10.5141925170697	10.6609687045869
18634	11.0497975561219	10.9519738891067	10.9174051682536	10.5667521330172	10.842908855133	10.5457650501845	10.460954458067	10.0626632608479	10.573811870288	10.6923982959608	10.3864090940775	9.95767983941997
84092	10.5216474344798	10.5796384636491	10.4520194934128	10.7369261943896	10.6211320373483	10.5583905869935	10.4952281045508	10.7434839130595	10.2605599750095	10.3038242272783	10.9446529455349	10.7903546103996
101185	10.3960103414608	10.3094768556916	10.2135410256519	10.4411216079565	10.4236148565524	10.391322453106	10.9327587833222	10.8502965625539	10.8587215430216	10.9506053449473	10.7411837194781	10.4982383523115
235567	10.6257386167595	10.7421785616892	10.5809848042708	10.506755076658	10.4165869187087	10.6497758644476	10.7097152418314	10.6033625660251	10.2706488281616	10.3365702598452	10.7006962237765	10.8568767781535
66988	10.5498279035151	10.6375019126405	10.809441193875	10.2761464781822	10.7229646532178	10.1956649717707	10.0612875027137	10.0302259773978	11.8061073067221	11.6423736297086	10.1876874827915	10.0803461218318
224143	10.7697168264466	10.7249116929929	10.5856469542514	10.7249116929929	10.8645645695562	10.7393156280648	10.3791055128525	10.2132498047061	10.7470995618209	10.4342334235389	10.4517791655536	10.3578993173975
77980	10.440628142493	10.5229825945585	10.2864153769716	10.2350718253947	10.3138125675216	10.1397614409234	11.012194810822	10.8514241531047	10.1136806188736	10.2966554662875	11.1249720317139	11.645742219652
28106	11.0052547688102	11.0885190937786	10.7843423310987	10.6157787581378	10.6574008020066	10.3453395328086	10.0939888792788	9.97800637041092	11.2391991261235	11.2899915758661	9.84487307564926	10.0353818241699
12846	10.4517791655536	10.2292623300075	10.4961312320965	10.7935871950356	10.5595361939759	10.5538141176478	9.40335770912022	9.58127165958018	11.6989501904142	11.6521040965334	10.6380131701443	10.9191953272997
22785	10.379573491244	10.3766321352782	13.2937060978689	11.6563211410406	13.2994245001546	11.7688268896015	9.75080931106744	9.60721443916397	9.56031732388895	9.68998353295203	8.85797404876615	8.72631992656721
227700	10.483174653606	10.3724764140248	10.338365065125	10.6031092716161	10.3295045720956	10.4352559429813	10.7263961391711	10.476890603228	10.7896691987009	10.6100054712181	10.9014187886954	10.8965998164413
225995	10.5355507993283	10.1949521929244	10.5902542671765	10.5505372976251	10.4745472264645	10.0753177879231	10.6345865725067	10.2017856693118	11.3054321204307	10.9568163193185	10.8005193995416	10.6419332499477
70088	10.561899784193	10.311232380268	10.6351840207321	10.3528819902754	10.3956277387564	10.2476319478153	10.6494346366619	10.7929028849314	11.1185022239573	10.9365617827639	10.3476064620204	10.6113274504499
13548	10.8669895464308	10.6159724461455	10.5633681055399	10.5133010882189	10.7244073246411	10.5168106282714	10.9156726520366	10.7988965675966	10.0110532100008	10.0407389642251	10.7186481386095	10.674774932081
240672	11.9325416038433	11.834783689912	11.9122569219998	8.57780787742369	11.7688268896015	9.36765106502553	9.61814768829124	9.05819411811225	11.4552813789569	11.2832360597964	10.2222937177896	9.92504106732915
67231	10.3078230496208	10.5633681055399	10.5991664583683	10.6320462356812	10.5433289920709	10.787609287023	10.8084862194617	10.690145933058	10.3828568012073	10.2267547838374	10.6171383817167	10.7849634840974
16922	9.86092696773342	9.84097110119113	10.6231939110926	11.2733213882753	10.4668304260911	11.2300698070678	10.9418157898187	10.7899540070336	9.91296801727073	9.7971135414357	11.0994544931358	11.0781754297127
18704	10.4251075630781	10.3857795070908	10.2893835741629	10.9910882750367	10.4977497489045	11.2077723206866	11.0135720578404	11.1779320271051	9.2897915292217	9.17132698170564	11.1318704878336	11.3260352790653
20873	11.3017220015712	11.3573185070072	11.0417343307455	10.1718775773888	11.1338244235908	10.1693408984826	9.37425804631322	9.36650068457118	11.8277148924098	11.7929484995132	9.60166697213275	9.75816218273675
71701	10.4468345047309	10.4153554271646	10.5781234937664	10.3622103244922	10.6130211276844	10.3833691073102	11.0643323072528	11.0261602649767	10.4672920283802	10.6429035366649	10.5365955709713	10.3522926568097
68463	10.6852206155798	10.6971758947048	10.8746910699182	10.5848247189264	10.767388739504	10.5562329108894	10.165635387602	10.2328726111551	10.957853107454	10.9833164015903	10.1902186386365	10.1847684539707
68115	10.6904312833494	10.7744381889236	10.8432968783843	10.8639008540714	10.8547363197885	10.9124553910237	10.0768897261521	9.87387524512665	10.9029707614954	10.8561899635529	10.0550121157559	10.1668945933067
71962	12.2153176761635	12.2290142830666	10.3776042970537	10.7168748027544	10.3602369493383	10.5606255219381	10.0230649622638	9.81641064205846	9.80147094024512	9.63007515570713	10.9123014776609	10.2259898302285
20817	10.289843292432	10.307439975983	10.9683140336402	10.981016071369	10.9775734521158	10.8262090577147	11.1479102635191	11.2795003929926	9.64724313400028	9.7857882366515	10.4741942496557	10.1773340821595
21877	11.5946923044536	11.5722711916827	11.4889910091188	11.0405961042238	11.4699437877775	10.8954278378501	8.01202176550327	8.00631690485138	12.2250554194006	12.1684209383475	8.9681768842525	9.42006563463098
93759	10.4589773680328	10.379573491244	10.5739708979577	10.5872675236026	10.7879690419701	10.6272000294132	10.4425344530339	10.6879621887602	9.96525469085432	10.2475221880207	11.0962912680265	11.0066562036638
77053	10.0005103618597	9.99488184883157	10.7372378993952	10.1421263382689	11.0269412403624	10.6863277062757	10.4952281045508	10.5388583007933	10.9026281191467	10.8442084235483	10.7404600037245	10.7488864332849
